fill_date,gap_size_pct,gap_direction,filled,minutes_to_fill,year,gap_bucket
2020-01-03,1.142,gap_down,False,,2020,[1.0%+]
2020-01-06,0.5955,gap_down,True,,2020,[0.4%-0.6%)
2020-01-09,0.527,gap_up,False,,2020,[0.4%-0.6%)
2020-01-13,0.2088,gap_up,False,,2020,[0.2%-0.4%)
2020-01-16,0.4601,gap_up,False,,2020,[0.4%-0.6%)
2020-01-17,0.2357,gap_up,True,,2020,[0.2%-0.4%)
2020-01-21,0.3163,gap_down,True,,2020,[0.2%-0.4%)
2020-01-22,0.2837,gap_up,True,,2020,[0.2%-0.4%)
2020-01-23,0.2143,gap_down,True,,2020,[0.2%-0.4%)
2020-01-24,0.2171,gap_up,True,,2020,[0.2%-0.4%)
2020-01-27,1.7459,gap_down,False,,2020,[1.0%+]
2020-01-28,0.4822,gap_up,False,,2020,[0.4%-0.6%)
2020-01-29,0.4558,gap_up,True,,2020,[0.4%-0.6%)
2020-01-30,0.6919,gap_down,True,,2020,[0.6%-1.0%)
2020-01-31,0.2075,gap_down,False,,2020,[0.2%-0.4%)
2020-02-03,0.5035,gap_up,False,,2020,[0.4%-0.6%)
2020-02-04,1.2187,gap_up,False,,2020,[1.0%+]
2020-02-05,0.9755,gap_up,False,,2020,[0.6%-1.0%)
2020-02-06,0.3155,gap_up,True,,2020,[0.2%-0.4%)
2020-02-07,0.3473,gap_down,True,,2020,[0.2%-0.4%)
2020-02-10,0.292,gap_down,True,,2020,[0.2%-0.4%)
2020-02-11,0.4422,gap_up,True,,2020,[0.4%-0.6%)
2020-02-12,0.4683,gap_up,False,,2020,[0.4%-0.6%)
2020-02-13,0.4623,gap_down,True,,2020,[0.4%-0.6%)
2020-02-18,0.3229,gap_down,True,,2020,[0.2%-0.4%)
2020-02-19,0.3148,gap_up,False,,2020,[0.2%-0.4%)
2020-02-21,0.4392,gap_down,False,,2020,[0.4%-0.6%)
2020-02-24,3.1006,gap_down,True,,2020,[1.0%+]
2020-02-25,0.4714,gap_up,True,,2020,[0.4%-0.6%)
2020-02-26,0.4894,gap_up,True,,2020,[0.4%-0.6%)
2020-02-27,1.939,gap_down,True,,2020,[1.0%+]
2020-02-28,2.9612,gap_down,True,,2020,[1.0%+]
2020-03-02,0.6582,gap_up,True,,2020,[0.6%-1.0%)
2020-03-04,1.9584,gap_up,False,,2020,[1.0%+]
2020-03-05,2.5187,gap_down,False,,2020,[1.0%+]
2020-03-06,3.0781,gap_down,False,,2020,[1.0%+]
2020-03-09,7.4497,gap_down,False,,2020,[1.0%+]
2020-03-10,3.7961,gap_up,True,,2020,[1.0%+]
2020-03-11,2.6767,gap_down,False,,2020,[1.0%+]
2020-03-12,6.6919,gap_down,False,,2020,[1.0%+]
2020-03-13,6.0376,gap_up,False,,2020,[1.0%+]
2020-03-16,10.4485,gap_down,False,,2020,[1.0%+]
2020-03-17,2.1638,gap_up,True,,2020,[1.0%+]
2020-03-18,6.5467,gap_down,False,,2020,[1.0%+]
2020-03-19,0.3125,gap_down,True,,2020,[0.2%-0.4%)
2020-03-20,0.8399,gap_up,True,,2020,[0.6%-1.0%)
2020-03-23,0.2666,gap_down,True,,2020,[0.2%-0.4%)
2020-03-24,5.1447,gap_up,False,,2020,[1.0%+]
2020-03-25,0.7074,gap_up,True,,2020,[0.6%-1.0%)
2020-03-26,1.1062,gap_up,False,,2020,[1.0%+]
2020-03-27,3.036,gap_down,False,,2020,[1.0%+]
2020-03-30,0.8997,gap_up,False,,2020,[0.6%-1.0%)
2020-03-31,0.4166,gap_down,True,,2020,[0.4%-0.6%)
2020-04-01,3.7905,gap_down,False,,2020,[1.0%+]
2020-04-02,0.39,gap_down,True,,2020,[0.2%-0.4%)
2020-04-03,0.4249,gap_down,True,,2020,[0.4%-0.6%)
2020-04-06,3.8881,gap_up,True,,2020,[1.0%+]
2020-04-07,3.5302,gap_up,False,,2020,[1.0%+]
2020-04-08,1.0674,gap_up,False,,2020,[1.0%+]
2020-04-09,1.2955,gap_up,False,,2020,[1.0%+]
2020-04-13,0.381,gap_down,False,,2020,[0.2%-0.4%)
2020-04-14,1.9299,gap_up,True,,2020,[1.0%+]
2020-04-15,2.1918,gap_down,True,,2020,[1.0%+]
2020-04-16,0.5004,gap_up,True,,2020,[0.4%-0.6%)
2020-04-17,2.2501,gap_up,False,,2020,[1.0%+]
2020-04-20,1.406,gap_down,True,,2020,[1.0%+]
2020-04-21,1.7259,gap_down,False,,2020,[1.0%+]
2020-04-22,1.9448,gap_up,False,,2020,[1.0%+]
2020-04-23,0.498,gap_up,True,,2020,[0.4%-0.6%)
2020-04-24,0.5912,gap_up,True,,2020,[0.4%-0.6%)
2020-04-27,0.7598,gap_up,False,,2020,[0.6%-1.0%)
2020-04-28,1.383,gap_up,True,,2020,[1.0%+]
2020-04-29,2.0299,gap_up,False,,2020,[1.0%+]
2020-04-30,0.5116,gap_down,True,,2020,[0.4%-0.6%)
2020-05-01,1.7798,gap_down,True,,2020,[1.0%+]
2020-05-04,0.7249,gap_down,True,,2020,[0.6%-1.0%)
2020-05-05,1.0826,gap_up,False,,2020,[1.0%+]
2020-05-06,0.6464,gap_up,True,,2020,[0.6%-1.0%)
2020-05-07,1.2313,gap_up,False,,2020,[1.0%+]
2020-05-08,1.1853,gap_up,False,,2020,[1.0%+]
2020-05-11,0.7181,gap_down,True,,2020,[0.6%-1.0%)
2020-05-12,0.441,gap_up,True,,2020,[0.4%-0.6%)
2020-05-13,0.2128,gap_down,True,,2020,[0.2%-0.4%)
2020-05-14,0.941,gap_down,True,,2020,[0.6%-1.0%)
2020-05-15,0.9124,gap_down,True,,2020,[0.6%-1.0%)
2020-05-18,2.3648,gap_up,False,,2020,[1.0%+]
2020-05-19,0.2203,gap_down,True,,2020,[0.2%-0.4%)
2020-05-20,1.3186,gap_up,False,,2020,[1.0%+]
2020-05-26,2.1967,gap_up,False,,2020,[1.0%+]
2020-05-27,1.0165,gap_up,True,,2020,[1.0%+]
2020-05-28,0.369,gap_up,True,,2020,[0.2%-0.4%)
2020-06-01,0.23,gap_down,True,,2020,[0.2%-0.4%)
2020-06-02,0.3273,gap_up,True,,2020,[0.2%-0.4%)
2020-06-03,0.7011,gap_up,False,,2020,[0.6%-1.0%)
2020-06-04,0.3428,gap_down,True,,2020,[0.2%-0.4%)
2020-06-05,1.8853,gap_up,False,,2020,[1.0%+]
2020-06-08,0.2756,gap_up,False,,2020,[0.2%-0.4%)
2020-06-09,0.8973,gap_down,True,,2020,[0.6%-1.0%)
2020-06-11,2.3636,gap_down,False,,2020,[1.0%+]
2020-06-12,2.5382,gap_up,True,,2020,[1.0%+]
2020-06-15,2.0348,gap_down,True,,2020,[1.0%+]
2020-06-16,2.7455,gap_up,False,,2020,[1.0%+]
2020-06-17,0.3547,gap_up,True,,2020,[0.2%-0.4%)
2020-06-18,0.5294,gap_down,True,,2020,[0.4%-0.6%)
2020-06-19,0.7666,gap_up,True,,2020,[0.6%-1.0%)
2020-06-22,0.2106,gap_down,True,,2020,[0.2%-0.4%)
2020-06-23,0.924,gap_up,False,,2020,[0.6%-1.0%)
2020-06-24,0.7082,gap_down,False,,2020,[0.6%-1.0%)
2020-06-25,0.2039,gap_down,True,,2020,[0.2%-0.4%)
2020-06-26,0.3872,gap_down,False,,2020,[0.2%-0.4%)
2020-06-29,0.4533,gap_up,True,,2020,[0.4%-0.6%)
2020-07-01,0.3924,gap_up,False,,2020,[0.2%-0.4%)
2020-07-02,1.198,gap_up,False,,2020,[1.0%+]
2020-07-06,1.3259,gap_up,False,,2020,[1.0%+]
2020-07-07,0.5267,gap_down,True,,2020,[0.4%-0.6%)
2020-07-08,0.2645,gap_up,True,,2020,[0.2%-0.4%)
2020-07-09,0.2087,gap_up,True,,2020,[0.2%-0.4%)
2020-07-13,0.7998,gap_up,True,,2020,[0.6%-1.0%)
2020-07-14,0.4891,gap_down,True,,2020,[0.4%-0.6%)
2020-07-15,1.0943,gap_up,False,,2020,[1.0%+]
2020-07-16,0.64,gap_down,False,,2020,[0.6%-1.0%)
2020-07-17,0.3398,gap_up,True,,2020,[0.2%-0.4%)
2020-07-21,0.6568,gap_up,True,,2020,[0.6%-1.0%)
2020-07-24,0.6224,gap_down,False,,2020,[0.6%-1.0%)
2020-07-27,0.2337,gap_up,True,,2020,[0.2%-0.4%)
2020-07-28,0.2444,gap_down,True,,2020,[0.2%-0.4%)
2020-07-29,0.2958,gap_up,False,,2020,[0.2%-0.4%)
2020-07-30,0.9904,gap_down,False,,2020,[0.6%-1.0%)
2020-07-31,0.5988,gap_up,True,,2020,[0.4%-0.6%)
2020-08-03,0.5513,gap_up,False,,2020,[0.4%-0.6%)
2020-08-04,0.2829,gap_down,True,,2020,[0.2%-0.4%)
2020-08-05,0.4272,gap_up,False,,2020,[0.4%-0.6%)
2020-08-07,0.3141,gap_down,True,,2020,[0.2%-0.4%)
2020-08-11,0.3814,gap_up,True,,2020,[0.2%-0.4%)
2020-08-12,0.7933,gap_up,False,,2020,[0.6%-1.0%)
2020-08-13,0.246,gap_down,True,,2020,[0.2%-0.4%)
2020-08-17,0.3266,gap_up,False,,2020,[0.2%-0.4%)
2020-08-20,0.5545,gap_down,True,,2020,[0.4%-0.6%)
2020-08-24,0.7777,gap_up,True,,2020,[0.6%-1.0%)
2020-08-27,0.2704,gap_up,True,,2020,[0.2%-0.4%)
2020-08-28,0.3187,gap_up,True,,2020,[0.2%-0.4%)
2020-09-01,0.2576,gap_up,True,,2020,[0.2%-0.4%)
2020-09-02,0.5871,gap_up,False,,2020,[0.4%-0.6%)
2020-09-03,0.5116,gap_down,False,,2020,[0.4%-0.6%)
2020-09-04,0.2142,gap_up,True,,2020,[0.2%-0.4%)
2020-09-08,1.7106,gap_down,True,,2020,[1.0%+]
2020-09-09,1.3025,gap_up,False,,2020,[1.0%+]
2020-09-10,0.5974,gap_up,True,,2020,[0.4%-0.6%)
2020-09-11,0.578,gap_up,True,,2020,[0.4%-0.6%)
2020-09-14,1.0268,gap_up,False,,2020,[1.0%+]
2020-09-15,0.7859,gap_up,False,,2020,[0.6%-1.0%)
2020-09-16,0.3939,gap_up,True,,2020,[0.2%-0.4%)
2020-09-17,1.5524,gap_down,False,,2020,[1.0%+]
2020-09-21,1.497,gap_down,False,,2020,[1.0%+]
2020-09-22,0.4893,gap_up,True,,2020,[0.4%-0.6%)
2020-09-24,0.4401,gap_down,True,,2020,[0.4%-0.6%)
2020-09-25,0.2844,gap_down,True,,2020,[0.2%-0.4%)
2020-09-28,1.3659,gap_up,False,,2020,[1.0%+]
2020-09-30,0.2166,gap_up,False,,2020,[0.2%-0.4%)
2020-10-01,0.8361,gap_up,False,,2020,[0.6%-1.0%)
2020-10-02,1.5844,gap_down,False,,2020,[1.0%+]
2020-10-05,0.665,gap_up,False,,2020,[0.6%-1.0%)
2020-10-07,0.9524,gap_up,False,,2020,[0.6%-1.0%)
2020-10-08,0.6133,gap_up,False,,2020,[0.6%-1.0%)
2020-10-09,0.5178,gap_up,False,,2020,[0.4%-0.6%)
2020-10-12,0.79,gap_up,False,,2020,[0.6%-1.0%)
2020-10-15,1.2129,gap_down,True,,2020,[1.0%+]
2020-10-16,0.4201,gap_up,True,,2020,[0.4%-0.6%)
2020-10-19,0.3916,gap_up,True,,2020,[0.2%-0.4%)
2020-10-20,0.424,gap_up,False,,2020,[0.4%-0.6%)
2020-10-23,0.383,gap_up,True,,2020,[0.2%-0.4%)
2020-10-26,1.0556,gap_down,False,,2020,[1.0%+]
2020-10-28,1.8095,gap_down,True,,2020,[1.0%+]
2020-10-30,0.5152,gap_down,False,,2020,[0.4%-0.6%)
2020-11-02,1.1208,gap_up,False,,2020,[1.0%+]
2020-11-03,1.0569,gap_up,False,,2020,[1.0%+]
2020-11-04,1.4374,gap_up,False,,2020,[1.0%+]
2020-11-05,1.6592,gap_up,False,,2020,[1.0%+]
2020-11-09,3.9439,gap_up,False,,2020,[1.0%+]
2020-11-10,0.3018,gap_down,True,,2020,[0.2%-0.4%)
2020-11-11,0.6666,gap_up,False,,2020,[0.6%-1.0%)
2020-11-12,0.3056,gap_down,True,,2020,[0.2%-0.4%)
2020-11-13,0.5832,gap_up,False,,2020,[0.4%-0.6%)
2020-11-16,0.8042,gap_up,False,,2020,[0.6%-1.0%)
2020-11-17,0.7171,gap_down,False,,2020,[0.6%-1.0%)
2020-11-23,0.5488,gap_up,True,,2020,[0.4%-0.6%)
2020-11-24,0.7693,gap_up,False,,2020,[0.6%-1.0%)
2020-11-27,0.3254,gap_up,True,,2020,[0.2%-0.4%)
2020-11-30,0.231,gap_down,False,,2020,[0.2%-0.4%)
2020-12-01,0.9695,gap_up,False,,2020,[0.6%-1.0%)
2020-12-02,0.3278,gap_down,True,,2020,[0.2%-0.4%)
2020-12-07,0.2244,gap_down,False,,2020,[0.2%-0.4%)
2020-12-08,0.3712,gap_down,True,,2020,[0.2%-0.4%)
2020-12-10,0.4034,gap_down,True,,2020,[0.4%-0.6%)
2020-12-11,0.499,gap_down,True,,2020,[0.4%-0.6%)
2020-12-14,0.6388,gap_up,True,,2020,[0.6%-1.0%)
2020-12-15,0.7514,gap_up,False,,2020,[0.6%-1.0%)
2020-12-17,0.4782,gap_up,False,,2020,[0.4%-0.6%)
2020-12-18,0.3412,gap_down,False,,2020,[0.2%-0.4%)
2020-12-21,1.1404,gap_down,True,,2020,[1.0%+]
2020-12-23,0.2832,gap_up,True,,2020,[0.2%-0.4%)
2020-12-28,0.7425,gap_up,False,,2020,[0.6%-1.0%)
2020-12-29,0.4407,gap_up,True,,2020,[0.4%-0.6%)
2020-12-30,0.2369,gap_up,False,,2020,[0.2%-0.4%)
2021-01-04,0.3825,gap_up,True,,2021,[0.2%-0.4%)
2021-01-06,0.4363,gap_down,True,,2021,[0.4%-0.6%)
2021-01-07,0.6826,gap_up,False,,2021,[0.6%-1.0%)
2021-01-08,0.393,gap_up,True,,2021,[0.2%-0.4%)
2021-01-11,0.8944,gap_down,False,,2021,[0.6%-1.0%)
2021-01-14,0.2106,gap_up,True,,2021,[0.2%-0.4%)
2021-01-15,0.4598,gap_down,False,,2021,[0.4%-0.6%)
2021-01-19,0.7027,gap_up,False,,2021,[0.6%-1.0%)
2021-01-20,0.6497,gap_up,False,,2021,[0.6%-1.0%)
2021-01-22,0.5179,gap_down,False,,2021,[0.4%-0.6%)
2021-01-25,0.2063,gap_up,True,,2021,[0.2%-0.4%)
2021-01-26,0.2654,gap_up,True,,2021,[0.2%-0.4%)
2021-01-27,0.9302,gap_down,False,,2021,[0.6%-1.0%)
2021-01-28,0.5208,gap_up,False,,2021,[0.4%-0.6%)
2021-01-29,0.5296,gap_down,False,,2021,[0.4%-0.6%)
2021-02-01,0.9863,gap_up,False,,2021,[0.6%-1.0%)
2021-02-02,0.909,gap_up,False,,2021,[0.6%-1.0%)
2021-02-03,0.2333,gap_up,True,,2021,[0.2%-0.4%)
2021-02-04,0.2907,gap_up,False,,2021,[0.2%-0.4%)
2021-02-05,0.5205,gap_up,True,,2021,[0.4%-0.6%)
2021-02-08,0.4024,gap_up,False,,2021,[0.4%-0.6%)
2021-02-09,0.2305,gap_down,True,,2021,[0.2%-0.4%)
2021-02-10,0.4792,gap_up,True,,2021,[0.4%-0.6%)
2021-02-11,0.2974,gap_up,True,,2021,[0.2%-0.4%)
2021-02-12,0.2201,gap_down,True,,2021,[0.2%-0.4%)
2021-02-16,0.3362,gap_up,True,,2021,[0.2%-0.4%)
2021-02-17,0.4792,gap_down,True,,2021,[0.4%-0.6%)
2021-02-18,0.7136,gap_down,False,,2021,[0.6%-1.0%)
2021-02-19,0.3455,gap_up,True,,2021,[0.2%-0.4%)
2021-02-22,0.7615,gap_down,False,,2021,[0.6%-1.0%)
2021-02-23,0.6124,gap_down,True,,2021,[0.6%-1.0%)
2021-02-24,0.3019,gap_down,True,,2021,[0.2%-0.4%)
2021-02-25,0.3471,gap_down,True,,2021,[0.2%-0.4%)
2021-02-26,0.5283,gap_up,True,,2021,[0.4%-0.6%)
2021-03-01,1.375,gap_up,False,,2021,[1.0%+]
2021-03-05,0.9981,gap_up,True,,2021,[0.6%-1.0%)
2021-03-08,0.2685,gap_up,True,,2021,[0.2%-0.4%)
2021-03-09,1.0819,gap_up,False,,2021,[1.0%+]
2021-03-10,0.6509,gap_up,False,,2021,[0.6%-1.0%)
2021-03-11,0.6802,gap_up,False,,2021,[0.6%-1.0%)
2021-03-12,0.371,gap_down,True,,2021,[0.2%-0.4%)
2021-03-17,0.3486,gap_down,True,,2021,[0.2%-0.4%)
2021-03-18,0.6998,gap_down,False,,2021,[0.6%-1.0%)
2021-03-19,0.4087,gap_down,True,,2021,[0.4%-0.6%)
2021-03-24,0.3851,gap_up,True,,2021,[0.2%-0.4%)
2021-03-25,0.3974,gap_down,True,,2021,[0.2%-0.4%)
2021-03-26,0.3156,gap_up,False,,2021,[0.2%-0.4%)
2021-03-29,0.399,gap_down,True,,2021,[0.2%-0.4%)
2021-03-30,0.3436,gap_down,False,,2021,[0.2%-0.4%)
2021-04-01,0.5223,gap_up,False,,2021,[0.4%-0.6%)
2021-04-05,0.7114,gap_up,False,,2021,[0.6%-1.0%)
2021-04-08,0.3296,gap_up,False,,2021,[0.2%-0.4%)
2021-04-15,0.5566,gap_up,False,,2021,[0.4%-0.6%)
2021-04-16,0.3318,gap_up,True,,2021,[0.2%-0.4%)
2021-04-19,0.2397,gap_down,False,,2021,[0.2%-0.4%)
2021-04-20,0.3131,gap_down,False,,2021,[0.2%-0.4%)
2021-04-29,0.6996,gap_up,True,,2021,[0.6%-1.0%)
2021-04-30,0.5785,gap_down,False,,2021,[0.4%-0.6%)
2021-05-03,0.5104,gap_up,False,,2021,[0.4%-0.6%)
2021-05-04,0.5093,gap_down,False,,2021,[0.4%-0.6%)
2021-05-05,0.4235,gap_up,True,,2021,[0.4%-0.6%)
2021-05-11,1.1581,gap_down,False,,2021,[1.0%+]
2021-05-12,0.7194,gap_down,False,,2021,[0.6%-1.0%)
2021-05-13,0.4095,gap_up,False,,2021,[0.4%-0.6%)
2021-05-14,0.7141,gap_up,False,,2021,[0.6%-1.0%)
2021-05-17,0.2857,gap_down,False,,2021,[0.2%-0.4%)
2021-05-19,1.2186,gap_down,False,,2021,[1.0%+]
2021-05-20,0.2288,gap_up,False,,2021,[0.2%-0.4%)
2021-05-21,0.3829,gap_up,True,,2021,[0.2%-0.4%)
2021-05-24,0.5784,gap_up,False,,2021,[0.4%-0.6%)
2021-05-25,0.2767,gap_up,True,,2021,[0.2%-0.4%)
2021-05-27,0.2625,gap_up,True,,2021,[0.2%-0.4%)
2021-05-28,0.4007,gap_up,False,,2021,[0.4%-0.6%)
2021-06-01,0.6023,gap_up,True,,2021,[0.6%-1.0%)
2021-06-03,0.59,gap_down,False,,2021,[0.4%-0.6%)
2021-06-04,0.4728,gap_up,False,,2021,[0.4%-0.6%)
2021-06-08,0.2179,gap_up,True,,2021,[0.2%-0.4%)
2021-06-09,0.2131,gap_up,True,,2021,[0.2%-0.4%)
2021-06-10,0.3107,gap_up,True,,2021,[0.2%-0.4%)
2021-06-18,1.1565,gap_down,False,,2021,[1.0%+]
2021-06-21,0.4531,gap_up,False,,2021,[0.4%-0.6%)
2021-06-24,0.5419,gap_up,False,,2021,[0.4%-0.6%)
2021-07-02,0.2881,gap_up,False,,2021,[0.2%-0.4%)
2021-07-08,1.3074,gap_down,False,,2021,[1.0%+]
2021-07-09,0.3736,gap_up,True,,2021,[0.2%-0.4%)
2021-07-14,0.4155,gap_up,True,,2021,[0.4%-0.6%)
2021-07-15,0.3278,gap_down,False,,2021,[0.2%-0.4%)
2021-07-16,0.2898,gap_up,True,,2021,[0.2%-0.4%)
2021-07-19,1.194,gap_down,True,,2021,[1.0%+]
2021-07-21,0.2969,gap_up,True,,2021,[0.2%-0.4%)
2021-07-23,0.4731,gap_up,False,,2021,[0.4%-0.6%)
2021-07-27,0.2517,gap_down,False,,2021,[0.2%-0.4%)
2021-07-29,0.2256,gap_up,False,,2021,[0.2%-0.4%)
2021-07-30,0.6218,gap_down,False,,2021,[0.6%-1.0%)
2021-08-02,0.4173,gap_up,True,,2021,[0.4%-0.6%)
2021-08-04,0.3106,gap_down,False,,2021,[0.2%-0.4%)
2021-08-05,0.2825,gap_up,False,,2021,[0.2%-0.4%)
2021-08-11,0.2575,gap_up,True,,2021,[0.2%-0.4%)
2021-08-16,0.3117,gap_down,True,,2021,[0.2%-0.4%)
2021-08-17,0.6108,gap_down,False,,2021,[0.6%-1.0%)
2021-08-18,0.2432,gap_down,True,,2021,[0.2%-0.4%)
2021-08-19,0.6626,gap_down,True,,2021,[0.6%-1.0%)
2021-08-23,0.406,gap_up,False,,2021,[0.4%-0.6%)
2021-09-01,0.2215,gap_up,True,,2021,[0.2%-0.4%)
2021-09-02,0.3364,gap_up,False,,2021,[0.2%-0.4%)
2021-09-03,0.267,gap_down,True,,2021,[0.2%-0.4%)
2021-09-10,0.4588,gap_up,True,,2021,[0.4%-0.6%)
2021-09-13,0.7184,gap_up,True,,2021,[0.6%-1.0%)
2021-09-14,0.3448,gap_up,True,,2021,[0.2%-0.4%)
2021-09-17,0.5032,gap_down,False,,2021,[0.4%-0.6%)
2021-09-20,1.4771,gap_down,False,,2021,[1.0%+]
2021-09-21,0.5737,gap_up,True,,2021,[0.4%-0.6%)
2021-09-22,0.5581,gap_up,False,,2021,[0.4%-0.6%)
2021-09-23,0.4545,gap_up,False,,2021,[0.4%-0.6%)
2021-09-24,0.3926,gap_down,True,,2021,[0.2%-0.4%)
2021-09-27,0.2478,gap_down,True,,2021,[0.2%-0.4%)
2021-09-28,0.6665,gap_down,False,,2021,[0.6%-1.0%)
2021-09-29,0.3389,gap_up,False,,2021,[0.2%-0.4%)
2021-09-30,0.3614,gap_up,True,,2021,[0.2%-0.4%)
2021-10-01,0.4288,gap_up,True,,2021,[0.4%-0.6%)
2021-10-04,0.2856,gap_down,False,,2021,[0.2%-0.4%)
2021-10-05,0.3733,gap_up,False,,2021,[0.2%-0.4%)
2021-10-06,0.8843,gap_down,True,,2021,[0.6%-1.0%)
2021-10-07,0.8025,gap_up,False,,2021,[0.6%-1.0%)
2021-10-12,0.2255,gap_up,True,,2021,[0.2%-0.4%)
2021-10-13,0.2514,gap_up,True,,2021,[0.2%-0.4%)
2021-10-14,0.8962,gap_up,False,,2021,[0.6%-1.0%)
2021-10-15,0.5085,gap_up,False,,2021,[0.4%-0.6%)
2021-10-18,0.4261,gap_down,True,,2021,[0.4%-0.6%)
2021-10-19,0.3869,gap_up,False,,2021,[0.2%-0.4%)
2021-10-25,0.256,gap_up,True,,2021,[0.2%-0.4%)
2021-10-26,0.3622,gap_up,False,,2021,[0.2%-0.4%)
2021-10-28,0.3348,gap_up,False,,2021,[0.2%-0.4%)
2021-10-29,0.5346,gap_down,True,,2021,[0.4%-0.6%)
2021-11-01,0.2286,gap_up,True,,2021,[0.2%-0.4%)
2021-11-05,0.5076,gap_up,False,,2021,[0.4%-0.6%)
2021-11-08,0.2497,gap_up,True,,2021,[0.2%-0.4%)
2021-11-10,0.3851,gap_down,True,,2021,[0.2%-0.4%)
2021-11-11,0.343,gap_up,False,,2021,[0.2%-0.4%)
2021-11-12,0.2911,gap_up,False,,2021,[0.2%-0.4%)
2021-11-15,0.2932,gap_up,True,,2021,[0.2%-0.4%)
2021-11-18,0.235,gap_up,True,,2021,[0.2%-0.4%)
2021-11-22,0.4265,gap_up,True,,2021,[0.4%-0.6%)
2021-11-24,0.4549,gap_down,True,,2021,[0.4%-0.6%)
2021-11-26,1.5124,gap_down,False,,2021,[1.0%+]
2021-11-29,1.1112,gap_up,False,,2021,[1.0%+]
2021-11-30,0.5596,gap_down,False,,2021,[0.4%-0.6%)
2021-12-01,1.3346,gap_up,True,,2021,[1.0%+]
2021-12-03,0.387,gap_up,True,,2021,[0.2%-0.4%)
2021-12-06,0.5977,gap_up,False,,2021,[0.4%-0.6%)
2021-12-07,1.225,gap_up,True,,2021,[1.0%+]
2021-12-09,0.2918,gap_down,True,,2021,[0.2%-0.4%)
2021-12-10,0.6176,gap_up,False,,2021,[0.6%-1.0%)
2021-12-14,0.7459,gap_down,False,,2021,[0.6%-1.0%)
2021-12-16,0.4186,gap_up,True,,2021,[0.4%-0.6%)
2021-12-17,1.0505,gap_down,False,,2021,[1.0%+]
2021-12-20,1.1721,gap_down,False,,2021,[1.0%+]
2021-12-21,0.7978,gap_up,False,,2021,[0.6%-1.0%)
2021-12-23,0.2266,gap_up,False,,2021,[0.2%-0.4%)
2021-12-27,0.3102,gap_up,False,,2021,[0.2%-0.4%)
2022-01-03,0.2821,gap_up,True,,2022,[0.2%-0.4%)
2022-01-04,0.3161,gap_up,True,,2022,[0.2%-0.4%)
2022-01-10,0.7273,gap_down,False,,2022,[0.6%-1.0%)
2022-01-12,0.3917,gap_up,True,,2022,[0.2%-0.4%)
2022-01-13,0.2484,gap_up,True,,2022,[0.2%-0.4%)
2022-01-14,0.719,gap_down,True,,2022,[0.6%-1.0%)
2022-01-18,1.0716,gap_down,False,,2022,[1.0%+]
2022-01-19,0.3593,gap_up,True,,2022,[0.2%-0.4%)
2022-01-20,0.4427,gap_up,True,,2022,[0.4%-0.6%)
2022-01-21,0.2664,gap_down,True,,2022,[0.2%-0.4%)
2022-01-24,1.3585,gap_down,True,,2022,[1.0%+]
2022-01-25,1.5415,gap_down,False,,2022,[1.0%+]
2022-01-26,1.4385,gap_up,True,,2022,[1.0%+]
2022-01-27,1.126,gap_up,True,,2022,[1.0%+]
2022-01-28,0.3339,gap_up,True,,2022,[0.2%-0.4%)
2022-02-02,0.563,gap_up,False,,2022,[0.4%-0.6%)
2022-02-03,1.3994,gap_down,False,,2022,[1.0%+]
2022-02-09,0.9491,gap_up,False,,2022,[0.6%-1.0%)
2022-02-10,1.3551,gap_down,True,,2022,[1.0%+]
2022-02-15,1.0728,gap_up,False,,2022,[1.0%+]
2022-02-16,0.4864,gap_down,True,,2022,[0.4%-0.6%)
2022-02-17,0.7568,gap_down,False,,2022,[0.6%-1.0%)
2022-02-22,0.5389,gap_down,True,,2022,[0.4%-0.6%)
2022-02-23,0.7193,gap_up,True,,2022,[0.6%-1.0%)
2022-02-24,2.5904,gap_down,True,,2022,[1.0%+]
2022-02-25,0.3059,gap_up,True,,2022,[0.2%-0.4%)
2022-02-28,1.3067,gap_down,True,,2022,[1.0%+]
2022-03-01,0.3642,gap_down,True,,2022,[0.2%-0.4%)
2022-03-02,0.5558,gap_up,False,,2022,[0.4%-0.6%)
2022-03-03,0.5892,gap_up,True,,2022,[0.4%-0.6%)
2022-03-04,0.9089,gap_down,False,,2022,[0.6%-1.0%)
2022-03-09,2.1357,gap_up,False,,2022,[1.0%+]
2022-03-10,1.1441,gap_down,False,,2022,[1.0%+]
2022-03-11,0.6205,gap_up,True,,2022,[0.6%-1.0%)
2022-03-15,0.6643,gap_up,False,,2022,[0.6%-1.0%)
2022-03-16,0.8729,gap_up,True,,2022,[0.6%-1.0%)
2022-03-17,0.466,gap_down,True,,2022,[0.4%-0.6%)
2022-03-18,0.696,gap_down,True,,2022,[0.6%-1.0%)
2022-03-22,0.3308,gap_up,False,,2022,[0.2%-0.4%)
2022-03-23,0.5961,gap_down,False,,2022,[0.4%-0.6%)
2022-03-24,0.4822,gap_up,False,,2022,[0.4%-0.6%)
2022-03-29,0.9015,gap_up,False,,2022,[0.6%-1.0%)
2022-03-30,0.2622,gap_down,False,,2022,[0.2%-0.4%)
2022-04-01,0.3698,gap_up,True,,2022,[0.2%-0.4%)
2022-04-05,0.3459,gap_down,True,,2022,[0.2%-0.4%)
2022-04-06,0.9179,gap_down,False,,2022,[0.6%-1.0%)
